protected_idx,original_idx,similarity,protected_id,original_id,confidence,ml_match_probability,ml_refined,distance_refined,refinement_skipped,refinement_distance,refinement_reason
19317,12234,0.9593618478219419,52a754bf74dfb36db6b587387a4ef336,12234,medium,0.855080050668286,False,False,False,23394.283888169866,
19319,3818,0.9634525238740177,d71bde1a0b2b076ec47ca621a923a93f,3818,medium,0.8684133840016193,False,False,False,10875.322621298264,
19329,4892,0.958032860802241,feed41b1dc7ab11dbb2a4b4561614c6b,4892,medium,0.855080050668286,False,False,False,10185.330825148238,
19333,4637,0.9681524854425452,f86c51245f8cb5bcc1e2d487e16ce4da,4637,medium,0.9684133840016191,False,False,False,37228.55910015804,
19334,9550,0.9576363197901581,02d11670a97a8911d8e41a42978d8163,9550,medium,0.855080050668286,False,False,False,129238.96230229393,
19335,17715,0.9612386837016276,8d6b97cccc9fe15684b94bc97e59dea8,17715,medium,0.855080050668286,False,False,False,79056.64301604634,
19341,6881,0.9352536775401447,1d960728af44be2e898b048bd32c4627,6881,medium,0.6817467173349525,False,False,False,14647.639449676011,
19343,15781,0.9453760789396347,1f60596e3426fe79689976b1d2afc7b9,15781,medium,0.7617467173349527,False,False,False,4485.768393386405,
19344,4673,0.9607079245600021,cf6a0aafcdf41c295fe1c61517ed3624,4673,medium,0.855080050668286,False,False,False,15326.098916751747,
19347,2675,0.9644161785609486,1b79e87115f55d3cdec7b441ac2b65dd,2675,medium,0.8659258314950914,False,True,False,20996.033591801857,
19349,15254,0.9668624587949065,c42878f20b3a430de2d6a6caefdf7b32,15254,medium,0.8684133840016193,True,False,False,23242.53537135185,
19352,4858,0.9658591492399559,7f70d9139172a8bb5164c513fe6144f0,4858,medium,0.8817467173349527,False,False,False,6045.4168972755115,
19369,17100,0.9494463700852944,d0711b35cef3a7c7baf0c4f969d1e59b,17100,medium,0.8284133840016193,False,False,False,37765.91171570743,
19376,10916,0.9564875819557437,17a3a41317e3bc9aecdd6d2d7c8e84e5,10916,medium,0.855080050668286,False,False,False,2809.9429671127323,
19377,3636,0.9673276268598179,6d9c7fae4cee4e991d8c28ea6738fd04,3636,medium,0.9684133840016191,False,False,False,2809.0691400045853,
19392,13772,0.9404889830533328,204caff9a5aea015229e03510248b0f6,13772,medium,0.6884133840016192,False,False,False,56179.605318262715,
19395,4158,0.9675731618066485,461a5e87a2ba25a8d97f37df4a6b74c0,4158,medium,0.9684133840016191,False,False,False,1956.2831241388853,
19400,1015,0.9383337155928538,27e0e314c67eb43f8c7dd01f8556418e,1015,medium,0.6884133840016192,False,False,False,57775.311830418665,
19403,9,0.9575669876065678,d8ef0690db21f1f2975bb5a860f7c46b,9,medium,0.855080050668286,False,False,False,45327.489960545325,
19409,12677,0.9559978767196209,262732c64226c432e968179339b0a58c,12677,medium,0.855080050668286,False,False,False,97361.35550012633,
19410,1581,0.962380789167548,cefaca63bbb2370182aadc0b9d9be2f8,1581,medium,0.33647557997557986,False,True,False,59883.587308465736,
19413,13216,0.968113468405275,cfe00e0dec02443872818e3f292ece4b,13216,medium,0.9684133840016191,False,False,False,75535.47685538919,
19415,17989,0.9403879912102499,0f61f639b59c2a9c270e2f852d86fc65,17989,medium,0.7043108198990551,False,True,False,348548.27539663797,
19418,4835,0.9680994295025352,b8712de0416cced069310d7881ed2b39,4835,medium,0.9684133840016191,False,False,False,894.1750712741086,
19421,7483,0.948822134075553,eef55193f0e99c6e5a809e69c836d808,7483,medium,0.8284133840016193,False,False,False,7318.946458955789,
19433,19087,0.9585767745834561,b6b2a05eb8f35bcb564da0dc7e1ff272,19087,medium,0.855080050668286,False,False,False,1252.8517113555613,
19435,8053,0.8444826427883072,27b15bc3d03e0fa87d021dfc13d50e40,8053,low,0.46943654167183574,False,False,False,4166.2256586744825,
19439,15510,0.9669073601881972,cfdbe0a19e1de76f4fb0c7d237573b0a,15510,medium,0.9684133840016191,False,True,False,1816741.4762699772,
19443,13843,0.9397286935848861,1aaf4ec90f2055daa63e20e7dfa42794,13843,medium,0.6884133840016192,False,False,False,6657.261044520492,
19452,5029,0.9680293386753401,9a4f96ef19bedca05f496bf64740a9a6,5029,medium,0.9684133840016191,False,False,False,2330.505370767787,
19453,17312,0.9325140851679774,7f4de731c9c7ba54115a5b8de52922a0,17312,medium,0.6617467173349525,False,False,False,36642.5198928355,
19467,4748,0.9687564973108524,925ae61021f124c305c778a7f35f4286,4748,medium,0.9684133840016191,False,False,False,9961.812091207546,
19469,15485,0.9306843432644543,bf13136300762433da13b336b44a6cf4,15485,medium,0.6350800506682859,False,False,False,20761.729625682132,
19473,1810,0.9501328189633009,5609194223f4640a3b8a6b1cb6f65644,1810,medium,0.8284133840016193,False,False,False,2057.557989162125,
19474,16133,0.9660532767261606,1bf944a717ec2ea26d7100fbd13be1ac,16133,medium,0.8695898545898547,False,True,False,35919.86335384875,
19475,1324,0.9635669010358627,4ca24c3754de4372fbc66eda775bddf0,1324,medium,0.8684133840016193,False,False,False,24859.71808472958,
19478,8691,0.9497098462456933,031461b5d95d854978ee6af4cf296999,8691,medium,0.8284133840016193,False,False,False,10473.215806263319,
19481,13807,0.954550561245887,5ec31b0aa857430e7ed5a6628d997f01,13807,medium,0.855080050668286,False,False,False,421.0321307119565,
19483,19065,0.9675793434011929,e0e2d354b2dc215e5aba698b877e06e5,19065,medium,0.9684133840016191,False,False,False,123653.27196586679,
19484,10195,0.9520086519864686,24574a571b61fd137c69b6331a5903c1,10195,medium,0.8388206238206238,False,True,False,1400318.3572700468,
19490,7056,0.9514416630179924,83903a2fbe82e27b01ddd30cad85c0cd,7056,medium,0.8284133840016193,False,False,False,26651.731860296855,
19493,15368,0.9676689168893798,fe18bf9e8eb3635cdb4d15749aa72a09,15368,medium,0.9684133840016191,False,False,False,17872.491833511624,
19494,6731,0.967819798242997,b41f80385f0c43376ebc96b8e4a94308,6731,medium,0.9684133840016191,False,False,False,446.047301063035,
19495,4846,0.9695877856692116,c38cb66e0bad46c7d5b6e092496531b3,4846,medium,0.9715835471717823,False,False,False,2097.335085481889,
19502,11174,0.9639269479871705,5c55445500b130effde2851d2d83db3d,11174,medium,0.8684133840016193,False,False,False,73807.01856095326,
19513,2502,0.9528240279721705,619b99849d7363969cc8df04f789ad31,2502,medium,0.835080050668286,False,False,False,4113.420976226861,
19516,19777,0.9297266902778514,4be2c9891d2cd8f5dc198f9342afe157,19777,medium,0.6217467173349526,False,False,False,17643.946971072113,
19525,8787,0.9523066631541156,e8268478b6e33b34e1ffd14848eca229,8787,medium,0.8417467173349527,False,False,False,3400.3226668947163,
19529,2914,0.8153737041569709,ebb046a64eff33c0bc6ee4a32d22b63f,2914,low,0.47276987500516904,False,False,False,9369.674163088846,
19539,17955,0.9404130825283936,28f299bd6a413bea2df9a6e6c06d339e,17955,medium,0.6884133840016192,False,False,False,226278.2381020801,
19541,16048,0.9679662232273258,29338427cb5e5fb2e7a4ac25b057799b,16048,medium,0.9684133840016191,False,False,False,25770.24083886307,
19544,2967,0.9602944987499601,032d144b0dc57f19cfd80bbc94438bc3,2967,medium,0.7617467173349527,True,False,False,27836.922896074615,
19552,12708,0.9300999018906451,b3e0bd1c5000ce4f6eff3d59b6309485,12708,medium,0.3489227611626991,True,True,False,1954478077.9102228,
19554,17209,0.9582221613508276,96f5b72bcb6126b168434c5b47a69095,17209,medium,0.855080050668286,False,False,False,7795.983405169105,
19555,3267,0.951947443201906,3b9059c4ec2231961d12509b32f5e9f6,3267,medium,0.835080050668286,False,False,False,901.043469775441,
19556,8808,0.9683304671762367,dc07bb2ac44529a1b35e6e3ea62d5ad6,8808,medium,0.9684133840016191,False,False,False,4867.143024330367,
19558,16536,0.9389737405629077,1cffbea253afca308ce50f143d7e6d99,16536,medium,0.6884133840016192,False,True,False,169674.58860475512,
19559,9817,0.9521256889398345,5b47c914897344b4421fadbde4438a49,9817,medium,0.835080050668286,False,False,False,1250.5260848156468,
19560,7297,0.969801249063652,c85422a8abec8c4f93d207a77ed56ff3,7297,medium,0.9718030799609746,False,True,False,64904.38206333332,
19561,16281,0.9669213286154169,54ff81ff477743eb72d3da07c39efd7d,16281,medium,0.9684133840016191,False,False,False,10579.758862778554,
19562,13249,0.9621079515140957,753cd61e476949bb4e807a1257413123,13249,medium,0.8293230372983234,False,True,False,86126.07803404945,
19565,5726,0.9662791539783063,1545e3f601fa5ebaf130d7fc8e51626e,5726,medium,0.8556998381735222,False,False,False,17363.382726060878,
19567,17450,0.957279076599886,aa71fd87fabd0a75791489d751cbdd0e,17450,medium,0.855080050668286,False,False,False,76078.26847813748,
19573,2738,0.93843847768906,69a5278092e74a80ac6e661693e85691,2738,medium,0.631804406922054,False,False,False,6863998.67223151,
19575,4000,0.958332477370625,68d8f70e82a89355bfac1e2fef06745f,4000,medium,0.855080050668286,True,False,False,868.1193035920729,
19578,6833,0.9647455201045481,0465db18eb443b9bb7a4583b32af93b3,6833,medium,0.8684133840016193,False,False,False,8846.143115175355,
19580,851,0.9683351205426938,6136b8999c2f085b130f5b7824099ce1,851,medium,0.9684133840016191,False,False,False,1358.9907815605134,
19583,19223,0.9616179149436473,566fdbdae7f95b869143ac53000f76d8,19223,medium,0.855080050668286,False,False,False,31229.208071553694,
19586,9540,0.9557623553384271,b46c6d4b8ce506024fe496e33775a9af,9540,medium,0.855080050668286,False,False,False,51485.671408625414,
19592,2967,0.953149757118239,7c6ab07206ff960a27bc71a18e706e6b,2967,medium,0.7643108198990552,True,True,False,302009.4577686795,
19604,19128,0.9647464108671626,a5e1ecea488977177c603c04faecdbf0,19128,medium,0.8684133840016193,False,False,False,150305.14566389186,
19607,3506,0.9484668964130879,f61331e46aa6a256a6444ce3d217f5e0,3506,medium,0.8284133840016193,False,False,False,450181.4699485045,
19611,15125,0.9617144982210789,b9a79c91a906d71b163b1026ee329497,15125,medium,0.855080050668286,False,False,False,23250.175429778184,
19612,16964,0.9506199888569187,8020a1cb9d3bca9da5a2ca19fa15457a,16964,medium,0.8284133840016193,False,False,False,116467.08138824395,
19616,13184,0.948801919320428,9b4417c4dd1a46af8aa954908c17d4e2,13184,medium,0.8284133840016193,False,False,False,3545.587969676191,
19617,16244,0.9624936713560941,cf3eabac0a4608bdffcda3e688cdb8ac,16244,medium,0.8684133840016193,False,False,False,20252.42620220147,
19620,5237,0.9274110442413115,e258a44db661be9b2ef59799316b6131,5237,medium,0.5784841607194549,False,False,False,16470.93840790086,
19621,7805,0.960416676192975,67433b79ab0a7ce4e48ec2b97efd6d95,7805,medium,0.855080050668286,False,False,False,9750.449053603868,
19633,5177,0.9682529228700497,516f5cb9ae43c77a369c62f6b9867b09,5177,medium,0.8821734136659969,False,False,False,22289.548855899946,
19641,5031,0.9520522118787796,f7044bba5fb2f96cfdb70ed27974073c,5031,medium,0.14034562387503563,False,True,False,3362825.9963435414,
19646,4142,0.9682963134926225,b1a26277b070a5a32490aadee7802f9f,4142,medium,0.9684133840016191,False,False,False,54535.500157677605,
19656,394,0.9610140628560535,bd05e62164d13fa3386fec629fab31bd,394,medium,0.30937179596003117,False,True,False,2572731.4253303795,
19658,17532,0.9486229972382213,070fddf60ffbe930ef0e3d4f4b685baa,17532,medium,0.8284133840016193,False,False,False,45805.972897620326,
19666,8173,0.9636582997740173,af7dfa79fdb9e42fd7bf12203fffc55d,8173,medium,0.8684133840016193,False,False,False,1858.6415881128837,
19673,8716,0.9492645455631742,7448697b5421c840746afc645d45a81e,8716,medium,0.8284133840016193,False,False,False,18634.098891225527,
19677,16921,0.9699102667258989,4cb89f57fefc177d3985f99fc2edc071,16921,medium,0.9684133840016191,False,False,False,303063.2856584514,
19686,12249,0.9643774303288518,10ce913a96fbad246cf63d1d377e0941,12249,medium,0.8684133840016193,False,False,False,4249.244605353995,
19690,3009,0.9426955709024343,72833944bda55fc962762d010df013db,3009,medium,0.755080050668286,False,False,False,11226.185107384617,
19697,19117,0.9673675313602018,4a46ae5e86c96679b8c12c42be861c40,19117,medium,0.9684133840016191,False,False,False,43516.38094095913,
19700,569,0.9581324776007242,3f07fbf2ea492ca97af354cd51b7e9a8,569,medium,0.855080050668286,False,False,False,1061.7008050706547,
19704,2975,0.9695754231890891,d74ec96acb9bf26d2256e1d3b8c94cda,2975,medium,0.9684133840016191,False,False,False,3507.6663871920705,
19705,17364,0.963067853932457,324e6c3a46bdb3204a0956536df4e913,17364,medium,0.8560324316206669,False,False,False,661099.4811651045,
19716,14434,0.9475969792636478,d260bde9eebdd47c8e20e77955b35c5d,14434,medium,0.8292436648319,False,False,False,914.4884342061339,
19719,17453,0.9601701272195705,db60529542e58cb3f90853386f1308fe,17453,medium,0.855080050668286,False,False,False,932.9608636940011,
19726,12946,0.9646909674608624,7293b393e5663efd99242905920fd2cf,12946,medium,0.8684133840016193,False,False,False,33475.618313917235,
19730,9151,0.9270221908910742,a1b40ac8610562fb37c6ebb6fdddff4c,9151,medium,0.6217467173349526,False,False,False,8783.57182032412,
19734,5895,0.9587608944843982,a3a7499d48c8ecad08993c5980486c29,5895,medium,0.35979526218535507,False,True,False,170387.7995372507,
19738,14565,0.9522887761913058,dde87c47067c4436d6fc4c90868f6801,14565,medium,0.755080050668286,True,False,False,9048.55239333855,
19744,8050,0.9644157498271119,ec7aaabb17283bf384879b6468333537,8050,medium,0.862923187923188,False,False,False,29986.56164943731,
19748,4735,0.9519632515433298,f9d49c8654725fe4205c51e815825b89,4735,medium,0.835080050668286,False,False,False,102735.05683042498,
19750,13446,0.9570170529848165,59afbfb27c6ab88b489b103811ad2985,13446,medium,0.855080050668286,False,False,False,8223.734065572413,
19751,3987,0.9458507062623993,4ec4d40122aac72f40607283dae919ed,3987,medium,0.7617467173349527,False,False,False,37370.60494513876,
19753,13992,0.9475622292205854,8b43e8e1a57861b7ba66c3595321ddaf,13992,medium,0.8284133840016193,False,False,False,346021.4364719994,
19756,14324,0.955496782805633,5ca2692de76de1e58e297f8c345c0a27,14324,medium,0.8318452054767843,False,True,False,24346.167718032142,
19757,14207,0.9692865664934552,5a446fa4b7df76ac61ec11c20a7a34be,14207,medium,0.9684133840016191,False,False,False,4141.738844594278,
19764,15586,0.9667824359108086,17fa5d7311f17ba865dd140070c7ab62,15586,medium,0.9084133840016193,False,False,False,961.9459177046862,
19766,5539,0.9692258332761876,785f39b3cc5616af2a608083b78d8eb7,5539,medium,0.9675244951127303,False,False,False,332956.9506090038,
19778,9424,0.8849854120193024,ef85d6d2c2cf4b7ef46c60c1100146f6,9424,low,0.04461133603238866,True,True,False,1573172.0080021336,
19781,14589,0.9448876564423987,5f8042b8bd20ef9620d741abedb81ce8,14589,medium,0.755080050668286,False,False,False,8450.855789578422,
19783,2049,0.9502856575938685,0c6ca685f18158125ee86eb3b793ad60,2049,medium,0.8284133840016193,False,False,False,24157.53973403216,
19787,9208,0.9350823106421045,b8310e5b8a9efddf5dd76043bce6a639,9208,medium,0.6817467173349525,False,False,False,126840.35344733323,
19795,1802,0.9682555993323486,f5aef9d09d05cca96655d0c4b7e33811,1802,medium,0.9684133840016191,False,False,False,56794.32645587278,
19806,933,0.9449284669231298,44d3d2a5dbb8e7bdc2f809863b5e81cd,933,medium,0.5367972937493598,True,True,False,101652.57878815634,
19812,17043,0.9309514946612035,1daa03d8f4798cb536b93744a764ef2a,17043,medium,0.6350800506682859,False,False,False,49045.645522800914,
19814,18895,0.9569246246077369,c0a3ba382d80fcf460fa173f929fc320,18895,medium,0.855080050668286,False,False,False,934.9620354210737,
19819,1930,0.9586307998113384,0f87bc40707107a17a1a2572788b607c,1930,medium,0.855080050668286,False,False,False,3763.824245042189,
19822,19315,0.9423155430412826,89a742f6573b979760e1a0b29cd49246,19315,medium,0.6884133840016192,False,False,False,3331.099562619005,
19826,12688,0.9424353004361679,622258bba2c13b8c1e8dee6fa14d1dc4,12688,medium,0.5273979353979353,True,False,False,185862.45952650477,
19828,202,0.9477471440757644,6b0e6727b3e41322c62288beeff584b4,202,medium,0.13111207311207312,False,True,False,147072.16153661365,
19829,7476,0.9674966444222924,9bfd13f6b4bb9135b31baddde380d810,7476,medium,0.9615041820924174,False,True,False,20111.795336049105,
19832,13949,0.9364373271312648,d15bb5ae19d2a185dfad134b87f05702,13949,medium,0.6884133840016192,False,False,False,20527.784860195352,
19843,6585,0.9241217064954814,12ea5dff36c08bd6b69e055c24ddfd34,6585,medium,0.5870795021971492,False,False,False,115225.42179445476,
19850,663,0.964317870684281,562ca178bf8264750febc33462ab590c,663,medium,0.8684133840016193,False,False,False,15867.142056723953,
19852,3748,0.87475402388437,b49ca32a89a8b2c8782caae51ea420c0,3748,low,0.1505582828163473,False,True,False,438860.61877475906,
19855,6304,0.9458352078220287,3306ed39d6a4d5b4038eb3f22a9c613a,6304,medium,0.6662042343621289,False,True,False,48182.35094606401,
19876,19626,0.9618488912764265,cb48e1c0f34e69c4ede67e7a010ecbee,19626,medium,0.855080050668286,False,False,False,6653.22436301973,
19882,12383,0.9641936448831453,55fababc7f0dd16dfbeec1f0eae03201,12383,medium,0.8684133840016193,False,False,False,7537.593454006025,
19886,15934,0.9581841071369965,cd5019525fe8b6f26c2ece0b18f65037,15934,medium,0.855080050668286,False,False,False,8537.4339234335,
19895,14948,0.8371558821165412,a8a1e47c1c6e6d95dfc054fe40f93bef,14948,low,0.46314024537553944,False,False,False,5165.881233350245,
19899,19115,0.9549498950005366,1773bba103c434abc8cfe27ea44b844f,19115,medium,0.855080050668286,False,False,False,9544.390405272317,
19901,11837,0.944938141907779,0755a58edb4181e42c52dc6fb994311c,11837,medium,0.755080050668286,False,False,False,40549.38021638934,
19905,13067,0.9681791946172312,e81ffc658620d70f684a185fee0761ad,13067,medium,0.9684133840016191,False,False,False,385606.7663386566,
19907,19483,0.9668530949470159,78ce06d5931952ba1e8b31c36d61171a,19483,medium,0.9684133840016191,False,False,False,114319.42170798554,
19911,12666,0.9513862623865393,eadf168e05c51ca5247d7e58e0f05809,12666,medium,0.8284133840016193,False,False,False,3240.811764164503,
19912,13986,0.9676607332564942,5c6c205b7f79b8d4f5c1241ac34b0d53,13986,medium,0.9684133840016191,False,False,False,23621.774133839906,
19913,391,0.9681170045225556,d1e087558466837cb59d4984b17f9167,391,medium,0.9709774865657219,False,False,False,483653.6364131537,
